ResponseId,Gender,Age,Country,Country_6_TEXT,Race,Race_7_TEXT,Ethnicity,Ethnicity_5_TEXT,trial_names,item,values,MC_check,stim_id,SES,SES_id
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL3MC,MC,waiter,1,3,low,low_3
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL3MC,MC,waiter,1,3,low,low_3
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL3MC,MC,waiter,1,3,low,low_3
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL3MC,MC,waiter,1,3,low,low_3
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL3MC,MC,waiter,1,3,low,low_3
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL3MC,MC,waiter,1,3,low,low_3
R_2w6KqQ1n0Q3lk9c,,,,,,,,,wL3MC,MC,waiter,1,3,low,low_3
R_xcjCQojqKk5LiKJ,,,,,,,,,wL3MC,MC,waiter,1,3,low,low_3
R_1FPyJMzGsyowG2O,,,,,,,,,wL3MC,MC,writer,1,3,low,low_3
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL4MC,MC,a midwife,0,4,low,low_4
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL4MC,MC,analyst,0,4,low,low_4
R_1I4amYkCBzEXegv,1,30,4,,3,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_29gBHO2g4hG0HEd,1,32,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL4MC,MC,cashier,1,4,low,low_4
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL4MC,MC,cashier,1,4,low,low_4
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL4MC,MC,cashier,1,4,low,low_4
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL4MC,MC,cashier,1,4,low,low_4
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL4MC,MC,cashier,1,4,low,low_4
R_1FPyJMzGsyowG2O,,,,,,,,,wL4MC,MC,cashier,1,4,low,low_4
R_1otjRKsteXhoyuk,,,,,,,,,wL4MC,MC,cashier,1,4,low,low_4
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL4MC,MC,casiyer,1,4,low,low_4
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL4MC,MC,it,0,4,low,low_4
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL4MC,MC,it,0,4,low,low_4
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL4MC,MC,manager,0,4,low,low_4
R_1K7PV1s1vCaeotJ,,,,,,,,,wL4MC,MC,mturk,0,4,low,low_4
R_2w6KqQ1n0Q3lk9c,,,,,,,,,wL4MC,MC,supervisor,0,4,low,low_4
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL4MC,MC,writer,0,4,low,low_4
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL5MC,MC,account,0,5,low,low_5
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL5MC,MC,banker,0,5,low,low_5
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL5MC,MC,fire fighter,0,5,low,low_5
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL5MC,MC,it,0,5,low,low_5
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL5MC,MC,jan itor,1,5,low,low_5
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL5MC,MC,janiator,1,5,low,low_5
R_1I4amYkCBzEXegv,1,30,4,,3,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_29gBHO2g4hG0HEd,1,32,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL5MC,MC,janitor,1,5,low,low_5
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL5MC,MC,janitor,1,5,low,low_5
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL5MC,MC,janitor,1,5,low,low_5
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL5MC,MC,janitor,1,5,low,low_5
R_1FPyJMzGsyowG2O,,,,,,,,,wL5MC,MC,janitor,1,5,low,low_5
R_2w6KqQ1n0Q3lk9c,,,,,,,,,wL5MC,MC,janitor,1,5,low,low_5
R_1otjRKsteXhoyuk,,,,,,,,,wL5MC,MC,janitor,1,5,low,low_5
R_xcjCQojqKk5LiKJ,,,,,,,,,wL5MC,MC,janitor,1,5,low,low_5
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL5MC,MC,jonitor,1,5,low,low_5
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL5MC,MC,truck driver,0,5,low,low_5
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL6MC,MC,a man of great size and strength who devoted himself to jesus by helping travelers cross a dangerous river,0,6,low,low_6
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL6MC,MC,a truck driver,1,6,low,low_6
R_stxSTSgimODYCt3,,,,,,,,,wL6MC,MC,don't know,0,6,low,low_6
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL6MC,MC,drck deriver,0,6,low,low_6
R_1I4amYkCBzEXegv,1,30,4,,3,,1,,wL6MC,MC,driver,1,6,low,low_6
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL6MC,MC,driver,1,6,low,low_6
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL6MC,MC,fisher,0,6,low,low_6
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL6MC,MC,photographer,0,6,low,low_6
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_29gBHO2g4hG0HEd,1,32,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL6MC,MC,truck driver,1,6,low,low_6
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL6MC,MC,truck driver,1,6,low,low_6
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL6MC,MC,truck driver,1,6,low,low_6
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL6MC,MC,truck driver,1,6,low,low_6
R_1FPyJMzGsyowG2O,,,,,,,,,wL6MC,MC,truck driver,1,6,low,low_6
R_2w6KqQ1n0Q3lk9c,,,,,,,,,wL6MC,MC,truck driver,1,6,low,low_6
R_1otjRKsteXhoyuk,,,,,,,,,wL6MC,MC,truck driver,1,6,low,low_6
R_xcjCQojqKk5LiKJ,,,,,,,,,wL6MC,MC,truck driver,1,6,low,low_6
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL6MC,MC,truck driver.,1,6,low,low_6
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL7MC,MC,"as jesus went on from there, he saw a man named matthew sitting at the tax collector's booth.",0,7,low,low_7
R_1I4amYkCBzEXegv,1,30,4,,3,,1,,wL7MC,MC,driver,1,7,low,low_7
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL7MC,MC,driver,1,7,low,low_7
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL7MC,MC,gamer,0,7,low,low_7
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL7MC,MC,no,0,7,low,low_7
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL7MC,MC,tax collector,0,7,low,low_7
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL7MC,MC,taxi-driver,1,7,low,low_7
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL7MC,MC,taxi drive,1,7,low,low_7
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL7MC,MC,taxi driver,1,7,low,low_7
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL7MC,MC,taxi driver,1,7,low,low_7
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL7MC,MC,taxi driver,1,7,low,low_7
R_1FPyJMzGsyowG2O,,,,,,,,,wL7MC,MC,taxi driver,1,7,low,low_7
R_23f9gXYaZTstMPP,,,,,,,,,wL7MC,MC,taxi driver,1,7,low,low_7
R_1otjRKsteXhoyuk,,,,,,,,,wL7MC,MC,taxi driver,1,7,low,low_7
R_stxSTSgimODYCt3,,,,,,,,,wL7MC,MC,taxi driver,1,7,low,low_7
R_xcjCQojqKk5LiKJ,,,,,,,,,wL7MC,MC,taxi driver,1,7,low,low_7
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL7MC,MC,taxi driver.,1,7,low,low_7
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL7MC,MC,technician,0,7,low,low_7
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL7MC,MC,waiter,0,7,low,low_7
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL8MC,MC,cafe waiter,0,8,low,low_8
R_1I4amYkCBzEXegv,1,30,4,,3,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL8MC,MC,farm laborer,1,8,low,low_8
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL8MC,MC,farm laborer,1,8,low,low_8
R_23f9gXYaZTstMPP,,,,,,,,,wL8MC,MC,farm laborer,1,8,low,low_8
R_2w6KqQ1n0Q3lk9c,,,,,,,,,wL8MC,MC,farm laborer,1,8,low,low_8
R_1otjRKsteXhoyuk,,,,,,,,,wL8MC,MC,farm laborer,1,8,low,low_8
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL8MC,MC,farm laborer.,1,8,low,low_8
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL8MC,MC,farm labourer,1,8,low,low_8
R_29gBHO2g4hG0HEd,1,32,4,,6,,1,,wL8MC,MC,farm labrorer,1,8,low,low_8
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL8MC,MC,good,0,8,low,low_8
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL8MC,MC,in the very first episode she meets donald,0,8,low,low_8
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL8MC,MC,labonar,1,8,low,low_8
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL8MC,MC,labor,1,8,low,low_8
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL8MC,MC,laborer,1,8,low,low_8
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL8MC,MC,military veteran,0,8,low,low_8
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL8MC,MC,president,0,8,low,low_8
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL8MC,MC,worker,0,8,low,low_8
R_1FPyJMzGsyowG2O,,,,,,,,,wL9MC,MC,cashier,0,9,low,low_9
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL9MC,MC,gamer,0,9,low,low_9
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL9MC,MC,missionary preacher prophet,0,9,low,low_9
R_1K7PV1s1vCaeotJ,,,,,,,,,wL9MC,MC,mturk,0,9,low,low_9
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL9MC,MC,no occupition,0,9,low,low_9
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL9MC,MC,server,0,9,low,low_9
R_29gBHO2g4hG0HEd,1,32,4,,6,,1,,wL9MC,MC,tele marketer,1,9,low,low_9
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL9MC,MC,tele marketer,1,9,low,low_9
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL9MC,MC,tele marketer,1,9,low,low_9
R_1I4amYkCBzEXegv,1,30,4,,3,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL9MC,MC,telemarketer,1,9,low,low_9
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL9MC,MC,telemarketer,1,9,low,low_9
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL9MC,MC,telemarketer,1,9,low,low_9
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL9MC,MC,telemarketer,1,9,low,low_9
R_23f9gXYaZTstMPP,,,,,,,,,wL9MC,MC,telemarketer,1,9,low,low_9
R_2w6KqQ1n0Q3lk9c,,,,,,,,,wL9MC,MC,telemarketer,1,9,low,low_9
R_1otjRKsteXhoyuk,,,,,,,,,wL9MC,MC,telemarketer,1,9,low,low_9
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL9MC,MC,telemarketer.,1,9,low,low_9
